EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,ABSOLUTE_ROWNUMBER
580732,WASHTENAW CO.,LYNDON CENTER,05/27/2015,1350,Hail,1.25, ,0,0,0,0,MI,EST-5, ,96126,C,161,DTX,0,0,SHAVE Project, , , ,5,NE,5,NE,LYNDON CENTER,42.44,-84.02,42.44,-84.02,263
580702,WASHTENAW CO.,LYNDON CENTER,05/27/2015,1350,Hail,1.00, ,0,0,0,0,MI,EST-5, ,96126,C,161,DTX,0,0,Trained Spotter, , , ,2,E,2,E,LYNDON CENTER,42.38,-84.04,42.38,-84.04,264
580703,WASHTENAW CO.,LYNDON CENTER,05/27/2015,1352,Hail,1.25, ,0,0,0,0,MI,EST-5, ,96126,C,161,DTX,0,0,Trained Spotter, , , ,5,NE,5,NE,LYNDON CENTER,42.42,-84.01,42.42,-84.01,265
580704,WASHTENAW CO.,HUDSON MILLS,05/27/2015,1355,Hail,2.00, ,0,0,0,0,MI,EST-5, ,96126,C,161,DTX,0,0,Public, , , ,3,NW,3,NW,HUDSON MILLS,42.41,-83.95,42.41,-83.95,266
580705,WASHTENAW CO.,HUDSON MILLS,05/27/2015,1355,Hail,1.50, ,0,0,0,0,MI,EST-5, ,96126,C,161,DTX,0,0,Public, , , ,5,NW,5,NW,HUDSON MILLS,42.42,-83.99,42.42,-83.99,267
580707,WASHTENAW CO.,DOVER,05/27/2015,1400,Hail,1.00, ,0,0,0,0,MI,EST-5, ,96126,C,161,DTX,0,0,Public, , , ,2,NW,2,NW,DOVER,42.42,-83.92,42.42,-83.92,268
580759,WASHTENAW CO.,DOVER,05/27/2015,1405,Hail,1.75, ,0,0,0,0,MI,EST-5, ,96126,C,161,DTX,0,0,SHAVE Project, , , ,3,N,3,N,DOVER,42.44,-83.89,42.44,-83.89,269
591529,WASHTENAW CO.,DELHI MILLS,06/14/2015,1323,Flash Flood, , ,0,0,0,0,MI,EST-5, ,97590,C,161,DTX,0,0,Emergency Manager,Heavy Rain, , ,0,W,2,WNW,SALINE,42.3292,-83.8065,42.1778,-83.7996,270
588848,WASHTENAW CO.,GUTHRIE,06/22/2015,1450,Thunderstorm Wind,56.00, ,0,0,0,0,MI,EST-5,EG,95337,C,161,DTX,0,0,Law Enforcement, , , ,2,NW,2,NW,GUTHRIE,42.32,-84.1,42.32,-84.1,271
588849,WASHTENAW CO.,HUDSON MILLS,06/22/2015,1455,Thunderstorm Wind,52.00, ,0,0,0,0,MI,EST-5,EG,95337,C,161,DTX,0,0,Amateur Radio, , , ,3,WSW,3,WSW,HUDSON MILLS,42.37,-83.98,42.37,-83.98,272
591530,WASHTENAW CO.,DOVER,06/22/2015,2343,Thunderstorm Wind,56.00, ,0,0,0,0,MI,EST-5,EG,95337,C,161,DTX,0,0,Trained Spotter, , , ,3,ENE,3,ENE,DOVER,42.42,-83.84,42.42,-83.84,273
588851,WASHTENAW CO.,HUDSON MILLS,06/22/2015,2353,Thunderstorm Wind,52.00, ,0,0,0,0,MI,EST-5,EG,95337,C,161,DTX,0,0,911 Call Center, , , ,3,WNW,3,WNW,HUDSON MILLS,42.39,-83.98,42.39,-83.98,274
573550,WASHTENAW CO.,ROWES CORNER,06/23/2015,31,Tornado, ,EF1,0,0,300000,0,MI,EST-5, ,95337,C,161,DTX,0,0,NWS Storm Survey, ,4.33,100,1,NNW,3,WNW,BRIDGEWATER,42.1883,-84.0323,42.1883,-83.9477,275
588852,WASHTENAW CO.,PITTSFIELD,06/23/2015,41,Thunderstorm Wind,56.00, ,0,0,0,0,MI,EST-5,EG,95337,C,161,DTX,0,0,Trained Spotter, , , ,1,E,1,E,PITTSFIELD,42.2,-83.7,42.2,-83.7,276
588857,WASHTENAW CO.,SALINE,06/23/2015,41,Thunderstorm Wind,50.00, ,0,0,0,0,MI,EST-5,EG,95337,C,161,DTX,0,0,Trained Spotter, , , ,1,SE,1,SE,SALINE,42.16,-83.75,42.16,-83.75,277
588858,WASHTENAW CO.,ANN ARBOR,06/23/2015,45,Thunderstorm Wind,56.00, ,0,0,0,0,MI,EST-5,EG,95337,C,161,DTX,0,0,Trained Spotter, , , ,2,NNW,2,NNW,ANN ARBOR,42.3067,-83.745,42.3067,-83.745,278
597999,WASHTENAW CO.,DEXTER,08/02/2015,2222,Thunderstorm Wind,50.00, ,0,0,0,0,MI,EST-5,EG,99698,C,161,DTX,0,0,Amateur Radio, , , ,1,W,1,W,DEXTER,42.33,-83.88,42.33,-83.88,279
601650,WASHTENAW CO.,YORK,09/02/2015,812,Thunderstorm Wind,50.00, ,0,0,0,0,MI,EST-5,EG,100470,C,161,DTX,0,0,Law Enforcement, , , ,2,NNW,2,NNW,YORK,42.13,-83.74,42.13,-83.74,280
601664,WASHTENAW CO.,DELHI MILLS,09/03/2015,1705,Thunderstorm Wind,50.00, ,0,0,30000,0,MI,EST-5,EG,100473,C,161,DTX,0,0,Emergency Manager, , , ,3,N,3,N,DELHI MILLS,42.38,-83.81,42.38,-83.81,281
606714,WASHTENAW (ZONE), ,11/21/2015,600,Heavy Snow, , ,0,0,0,0,MI,EST-5, ,101409,Z,75,DTX,0,0,Trained Spotter, , , , , , , , , , , , ,282
619845,WASHTENAW (ZONE), ,02/19/2016,1400,High Wind,52.00, ,0,0,4000000,0,MI,EST-5,EG,103694,Z,75,DTX,0,0,Trained Spotter, , , , , , , , , , , , ,283
619820,WASHTENAW (ZONE), ,02/24/2016,800,Heavy Snow, , ,0,0,0,0,MI,EST-5, ,103691,Z,75,DTX,0,0,Trained Spotter, , , , , , , , , , , , ,284
643861,WASHTENAW CO.,WILLIS DOWNWIND FLD,06/16/2016,315,Hail,1.00, ,0,0,0,0,MI,EST-5, ,107389,C,161,DTX,0,0,Public, , , ,1,NE,1,NE,WILLIS DOWNWIND FLD,42.16,-83.56,42.16,-83.56,285
643862,WASHTENAW CO.,EASTLAWN,06/16/2016,317,Hail,0.75, ,0,0,0,0,MI,EST-5, ,107389,C,161,DTX,0,0,Public, , , ,1,SW,1,SW,EASTLAWN,42.22,-83.6,42.22,-83.6,286
643863,WASHTENAW CO.,MILAN,06/16/2016,322,Hail,0.75, ,0,0,0,0,MI,EST-5, ,107389,C,161,DTX,0,0,Trained Spotter, , , ,1,NW,1,NW,MILAN,42.09,-83.68,42.09,-83.68,287
643864,WASHTENAW CO.,STONY CREEK,06/16/2016,322,Hail,0.88, ,0,0,0,0,MI,EST-5, ,107389,C,161,DTX,0,0,Trained Spotter, , , ,3,WNW,3,WNW,STONY CREEK,42.17,-83.68,42.17,-83.68,288
650552,WASHTENAW CO.,SALEM,07/08/2016,1800,Thunderstorm Wind,50.00, ,0,0,0,0,MI,EST-5,EG,108605,C,161,DTX,0,0,Law Enforcement, , , ,1,NW,1,NW,SALEM,42.41,-83.58,42.41,-83.58,289
650543,WASHTENAW CO.,MANCHESTER,07/08/2016,1807,Hail,0.75, ,0,0,0,0,MI,EST-5, ,108605,C,161,DTX,0,0,Trained Spotter, , , ,1,W,1,W,MANCHESTER,42.15,-84.04,42.15,-84.04,290
650588,WASHTENAW CO.,LYNDON CENTER,07/12/2016,1930,Thunderstorm Wind,52.00, ,0,0,0,0,MI,EST-5,EG,108610,C,161,DTX,0,0,911 Call Center, , , ,3,NNE,3,NNE,LYNDON CENTER,42.42,-84.05,42.42,-84.05,291
650589,WASHTENAW CO.,ANN ARBOR YOUNG ARPT,07/12/2016,2003,Thunderstorm Wind,50.00, ,0,0,0,0,MI,EST-5,EG,108610,C,161,DTX,0,0,Law Enforcement, , , ,0,N,0,N,ANN ARBOR YOUNG ARPT,42.3,-83.87,42.3,-83.87,292
650641,WASHTENAW CO.,GEDDES,07/30/2016,1100,Flash Flood, , ,0,0,40000,0,MI,EST-5, ,108632,C,161,DTX,0,0,Emergency Manager,Heavy Rain, , ,1,SW,3,W,STONY CREEK,42.2632,-83.6774,42.1431,-83.6952,293
659001,WASHTENAW CO.,HUDSON MILLS,09/07/2016,1507,Thunderstorm Wind,52.00, ,0,0,4000,0,MI,EST-5,EG,110310,C,161,DTX,0,0,Emergency Manager, , , ,1,NW,1,NW,HUDSON MILLS,42.39,-83.94,42.39,-83.94,294
659002,WASHTENAW CO.,DOVER,09/07/2016,1510,Thunderstorm Wind,52.00, ,0,0,0,0,MI,EST-5,EG,110310,C,161,DTX,0,0,Emergency Manager, , , ,2,SE,2,SE,DOVER,42.38,-83.88,42.38,-83.88,295
664574,WASHTENAW CO.,LYNDON CENTER,11/18/2016,1930,Thunderstorm Wind,56.00, ,0,0,15000,0,MI,EST-5,EG,111385,C,161,DTX,0,0,Emergency Manager, , , ,3,ESE,3,ESE,LYNDON CENTER,42.37,-84.02,42.37,-84.02,296
667324,WASHTENAW (ZONE), ,12/11/2016,200,Heavy Snow, , ,0,0,0,0,MI,EST-5, ,111897,Z,75,DTX,0,0,Trained Spotter, , , , , , , , , , , , ,297
681090,WASHTENAW CO.,GEDDES,02/24/2017,1515,Hail,0.75, ,0,0,0,0,MI,EST-5, ,113757,C,161,DTX,0,0,Trained Spotter, , , ,1,SE,1,SE,GEDDES,42.26,-83.65,42.26,-83.65,298
681092,WASHTENAW CO.,PITTSFIELD,02/24/2017,1516,Hail,0.75, ,0,0,0,0,MI,EST-5, ,113757,C,161,DTX,0,0,Trained Spotter, , , ,1,E,1,E,PITTSFIELD,42.2,-83.7,42.2,-83.7,299
682023,WASHTENAW CO.,WHITTAKER,03/01/2017,0,Hail,1.00, ,0,0,0,0,MI,EST-5, ,113883,C,161,DTX,0,0,Trained Spotter, , , ,1,N,1,N,WHITTAKER,42.14,-83.6,42.14,-83.6,300
674191,WASHTENAW (ZONE), ,03/08/2017,1000,High Wind,56.00, ,0,0,25000000,0,MI,EST-5,EG,112835,Z,75,DTX,0,0,Trained Spotter, , , , , , , , , , , , ,301
693170,WASHTENAW CO.,SHARON HOLLOW,04/26/2017,2120,Hail,0.75, ,0,0,0,0,MI,EST-5, ,115437,C,161,DTX,0,0,Public, , , ,2,SSE,2,SSE,SHARON HOLLOW,42.15,-84.09,42.15,-84.09,302
711938,WASHTENAW CO.,SCIO,07/07/2017,1840,Hail,1.00, ,0,0,0,0,MI,EST-5, ,118487,C,161,DTX,0,0,Trained Spotter, , , ,1,SW,1,SW,SCIO,42.31,-83.84,42.31,-83.84,303
711939,WASHTENAW CO.,ANN ARBOR,07/07/2017,1841,Hail,0.75, ,0,0,0,0,MI,EST-5, ,118487,C,161,DTX,0,0,Emergency Manager, , , ,0,N,0,N,ANN ARBOR,42.28,-83.73,42.28,-83.73,304
